ID,id_article,id_experiment,publication_year,Authors,language,document_type,doi,Book_DOI,Commentaires,experiment_type,control_Land_Use,control_type,control_Comment,control_species,control_NB_species,control_N_Woody,control_N_herb,control_N2_fixing,treatment_Land_Use,NEW_treatment_type,main_culture,Notes,treatment_species,treatment_NB_species,treatment_N_Woody,treatment_N_herb,treatment_N2_fixing,density,Organic_management,info,Confunding_factors,country,latitude,longitude,Y_(WGS84),X_(WGS84),altitude,precipitation,temperature,climate,soil_type,soil_depth_start,soil_depth_end,Thickness,Bulk_density_C,Coarse_fragment_C,Bulk_density_T,Coarse_fragment_T,Design,time_since_conversion,history,history_C,history_T,control_replicate_nb,treatment_replicate_nb,Table/Fig,Transformation,soc_unit_control,...60,control_soc_mean,control_soc_sd,control_soc_sd_F,control_soc_mean_T_ha,control_soc_sd_T_ha,treatment_soc_mean,treatment_soc_sd,treatment_soc_sd_F,treatment_soc_mean_T_ha,treatment_soc_sd_T_ha,delta_stock_C.yr,delta_stock_T.yr,Keep_ratio,Ratio,Ratio_vi,Keep_rate,Crate,Crate_vi,...79,delta_stock_T,Temperature_Wordclim,Precipitation_Wordclim,ETP_Wordclim,FAO_Climate,MEAN_depth,depth_diff,Depthfrom_zero,MEAN_depthD
1,5,1,2019,"Aryal, Deb R.; Gomez-Gonzalez, Rogelio R.; Hernandez-Nuriasmu, Rodrigo; Morales-Ruiz, Danilo E.",English,Article,10.1007/s10457-018-0310-y,http://dx.doi.org/10.1007/s10457-018-0310-y,"We have the Pastureland age but not the SAF age. We don't have the SD but the SE for the SOC. AGB doesn't take in count the litter biomass, just the grass and trees biomass. The biomass DATA is already converted in carbon. No need to make any calcul here.",LMP,Grassland,Full sun,NA,"Cynodon dactylon,Cynodon plectostachyus,Hiparrhenia rufa",3,0,3,0,grassland,SilvoPasture,Pasture,NA,"Cynodon dactylon,Cynodon plectostachyus,Hiparrhenia rufa,Acacia farnesiana,Alvaradoa amorphoides,Astronium graveolens,Bumelia Celastrina,Bursera copallifera,Bursera excelsa,Byrsonima crassifolia,Ceiba aesculifolia,Clethra mexicana,Cochlospermum vitifolium,Comacladia guatemalensis,Haematoxilum brasiletto,Leucaena leucocephala,Lysiloma acapulcense,Payena lucida,Pimenta dioica,Pithecellobium dulce,Swietenia macrophylla,Thevetia thevetioides,Tabebuia dominguensis",23,20,3,4,282,NO,NA,NA,Mexico,16°37'N,93°06'W,16.6166666666667,-93.1,494.5,1150,23,NA,Leptosols,0,15,15,110,40,130,39,CI,12.4,Maize cutivation for 10–15 years,cropland,cropland,10,10,Table 2,SE,t C ha-1,Done,"61,52","6,94 SE","21,95",61.52,21.95,"89,72","5,54 SE","17,52",89.72,17.52,NA,NA,YES,"0,3773313845","0,01653860842",YES,"2,274193548",NA,NA,NA,237,140,1861,Tropical Moist,7.5,15,TRUE,"(5,10]"
2,5,2,2019,"Aryal, Deb R.; Gomez-Gonzalez, Rogelio R.; Hernandez-Nuriasmu, Rodrigo; Morales-Ruiz, Danilo E.",English,Article,10.1007/s10457-018-0310-y,http://dx.doi.org/10.1007/s10457-018-0310-y,"We have the Pastureland age but not the SAF age. We don't have the SD but the SE for the SOC. AGB doesn't take in count the litter biomass, just the grass and trees biomass. The biomass DATA is already converted in carbon. No need to make any calcul here.",LMP,Grassland,Full sun,NA,"Cynodon plectostachyus,Brachiaria dictyoneura,Hiparrhenia rufa",3,0,3,0,grassland,SilvoPasture,Pasture,NA,"Cynodon plectostachyus,Brachiaria dictyoneura,Hiparrhenia rufa,Acacia farnesiana,Bucida buceras,Bursera graveolens,Byrsonima crassifolia,Cordia alliodora,Cordia dentata,Gliricidia sepium,Guazuma ulmifolia,Heliocarpus donell,Inga edulis,Leucaena leucocephala,Licania arborea,Pithecellobium dulce,Swietenia macrophylla",17,14,3,4,118,NO,NA,NA,Mexico,16°37'N,93°06'W,16.6166666666667,-93.1,591,1750,21,NA,Leptosols,0,15,15,110,40,80,110,CI,36.9,Maize for 10–15 years and 1–3 years of cotton cultivation,cropland,cropland,10,10,Table 2,SE,t C ha-1,Done,"50,95","5,91 SE","18,69",50.95,18.69,"48,46","3,90 SE","12,33",48.46,12.33,NA,NA,YES,"-0,05010604428","0,01993191777",YES,"-0,0674796748",NA,NA,NA,237,140,1861,Tropical Moist,7.5,15,TRUE,"(5,10]"
282,17,282,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"62,70","17,70","17,70",62.7,17.7,"50,00","23,20","23,20",50,23.2,NA,NA,YES,"-0,2263384422","0,294987399",YES,"-0,8466666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]"
283,17,283,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"89,80","24,20","24,20",89.8,24.2,"71,50","35,40","35,40",71.5,35.4,NA,NA,YES,"-0,2278875256","0,3177525049",YES,"-1,22",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]"
284,17,284,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"101,80","26,70","26,70",101.8,26.7,"82,60","38,40","38,40",82.6,38.4,NA,NA,YES,"-0,2090004236","0,2849139427",YES,"-1,28",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]"
285,17,285,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Eucalyptus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"18,00","6,40","6,40",18,6.4,"19,00","7,30","7,30",19,7.3,NA,NA,YES,"0,05406722127","0,2740374816",YES,"0,06666666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]"
286,17,286,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Eucalyptus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"55,60","18,30","18,30",55.6,18.3,"50,00","23,20","23,20",50,23.2,NA,NA,YES,"-0,1061601958","0,3236269611",YES,"-0,3733333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]"
287,17,287,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Eucalyptus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"81,90","30,50","30,50",81.9,30.5,"71,50","35,40","35,40",71.5,35.4,NA,NA,YES,"-0,1358015412","0,3838146186",YES,"-0,6933333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]"
288,17,288,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Eucalyptus sp",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Inga sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"96,60","35,80","35,80",96.6,35.8,"82,60","38,40","38,40",82.6,38.4,NA,NA,YES,"-0,1565690607","0,3534683471",YES,"-0,9333333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]"
289,17,289,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"19,20","5,30","5,30",19.2,5.3,"19,80","6,90","6,90",19.8,6.9,NA,NA,YES,"0,03077165867","0,1976406914",YES,"0,04",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]"
290,17,290,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"51,50","15,30","15,30",51.5,15.3,"62,70","17,70","17,70",62.7,17.7,NA,NA,YES,"0,19677964","0,1679523096",YES,"0,7466666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]"
291,17,291,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"81,20","25,30","25,30",81.2,25.3,"89,80","24,20","24,20",89.8,24.2,NA,NA,YES,"0,1006697281","0,1697034725",YES,"0,5733333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]"
292,17,292,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Full sun,NA,Coffea arabica,1,1,0,0,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,0,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"98,70","34,30","34,30",98.7,34.3,"101,80","26,70","26,70",101.8,26.7,NA,NA,YES,"0,03092515768","0,1895588355",YES,"0,2066666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]"
293,17,293,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Inga spp.",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,3.5,35,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"19,00","7,30","7,30",19,7.3,"19,80","6,90","6,90",19.8,6.9,NA,NA,YES,"0,04124295853","0,2690594182",YES,"0,05333333333",NA,NA,NA,278,97,1912,Warm Temperate Dry,1.75,3.5,TRUE,"(0,5]"
294,17,294,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Inga spp.",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,12.5,125,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"50,00","23,20","23,20",50,23.2,"62,70","17,70","17,70",62.7,17.7,NA,NA,YES,"0,2263384422","0,294987399",YES,"0,8466666667",NA,NA,NA,278,97,1912,Warm Temperate Dry,6.25,12.5,TRUE,"(5,10]"
295,17,295,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Inga spp.",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,21.5,215,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"71,50","35,40","35,40",71.5,35.4,"89,80","24,20","24,20",89.8,24.2,NA,NA,YES,"0,2278875256","0,3177525049",YES,"1,22",NA,NA,NA,278,97,1912,Warm Temperate Dry,10.75,21.5,TRUE,"(10,15]"
296,17,296,2016,"Ehrenbergerova, Lenka; Cienciala, Emil; Kucera, Ales; Guy, Ludivine; Habrova, Hana",English,Article,10.1007/s10457-015-9865-z,http://dx.doi.org/10.1007/s10457-015-9865-z,Here the SOC data is the cumulative soil carbon. The biomass data is already given as carbon content.,LMP,Cropland,Shaded perennial,NA,"Coffea arabica,Inga spp.",2,2,0,N2 fixing,Cropland,Shaded perennial,Coffee,NA,"Coffea arabica,Pinus sp",2,2,0,N2 fixing,124,NO,Organic-both,NA,Peru,10°38'N,75°00'W,10.633333333333301,-75,1540,1590,17.8,NA,Acrisols,0,30,30,139,101,139,101,CI,15,Pasture land,grassland,grassland,1,1,Table 5,NA,t C ha-1,Done,"82,60","38,40","38,40",82.6,38.4,"101,80","26,70","26,70",101.8,26.7,NA,NA,YES,"0,2090004236","0,2849139427",YES,"1,28",NA,NA,NA,278,97,1912,Warm Temperate Dry,15,30,TRUE,"(10,15]"
297,18,297,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,conventional,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,YES,NA,organic_T vs. Conv_C,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,0,15,15,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"52,20",8 SE,"16,00",52.2,16,"51,80",8 SE,"16,00",51.8,16,NA,NA,YES,"-0,007692345623","0,04733937893",YES,"-0,0125",NA,NA,NA,187,94,1591,Tropical Wet,7.5,15,TRUE,"(5,10]"
298,18,298,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,conventional,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,YES,NA,organic_T vs. Conv_C,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,15,50,35,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"110,20",19 SE,"38,00",110.2,38,"77,60",18 SE,"36,00",77.6,36,NA,NA,YES,"-0,3507294695","0,08353138373",YES,"-1,01875",NA,NA,NA,187,94,1591,Tropical Wet,32.5,35,FALSE,"(25,50]"
299,18,299,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,conventional,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,YES,NA,organic_T vs. Conv_C,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,50,80,30,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"70,40","8,6 SE","17,20",70.4,17.2,"60,90","6,6 SE","13,20",60.9,13.2,NA,NA,YES,"-0,1449600884","0,02666785065",YES,"-0,296875",NA,NA,NA,187,94,1591,Tropical Wet,65,30,FALSE,"(50,100]"
300,18,300,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,organic,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,NO,NA,organic_C vs. Conv_T,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,0,15,15,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"51,80",8 SE,"16,00",51.8,16,"52,20",8 SE,"16,00",52.2,16,NA,NA,YES,"0,007692345623","0,04733937893",YES,"0,0125",NA,NA,NA,187,94,1591,Tropical Wet,7.5,15,TRUE,"(5,10]"
301,18,301,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,organic,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,NO,NA,organic_C vs. Conv_T,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,15,50,35,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"77,60",18 SE,"36,00",77.6,36,"110,20",19 SE,"38,00",110.2,38,NA,NA,YES,"0,3507294695","0,08353138373",YES,"1,01875",NA,NA,NA,187,94,1591,Tropical Wet,32.5,35,FALSE,"(25,50]"
302,18,302,2013,"Tully, Katherine L.; Lawrence, Deborah; Wood, Stephen A.",English,Article,10.1007/s10533-013-9842-4,http://dx.doi.org/10.1007/s10533-013-9842-4,"We have SE but not SD. This publication has more data on the soil, they excavated soil pits near by a coffea + erythrina, coffea + Musa, and coffea far away from a shade tree, but those measures are taken in SAF, so there is no control. Here the data chosen compares organic management, and conventional (control)",LMP,Cropland,Shaded perennial,organic,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,Cropland,Shaded perennial,"Banana, coffee",NA,"Coffea arabica,Erythrina poeppigiana,Musa acuminata",3,2,1,N2 fixing,NA,NO,NA,organic_C vs. Conv_T,Costa Rica,9°53'N,83°40'W,9.88333333333333,-83.6666666666667,922,2600,22.6,NA,Cambisols,50,80,30,107,27,107,27,CI,12.6820185614849,"Managed sugarcane and Pasture, and forest",various,various,4,4,Table 3,SE,t C ha-1,Done,"60,90","6,6 SE","13,20",60.9,13.2,"70,40","8,6 SE","17,20",70.4,17.2,NA,NA,YES,"0,1449600884","0,02666785065",YES,"0,296875",NA,NA,NA,187,94,1591,Tropical Wet,65,30,FALSE,"(50,100]"
303,19,303,2008,"Andrade, Hernan J.; Brook, Robert; Ibrahim, Muhammad",English,Article,10.1007/s11104-008-9600-x,http://dx.doi.org/10.1007/s11104-008-9600-x,"Error bars correspond to standard error of mean in the graphs. The samplings are made in 2005, so the SAF was 4 years old. The biomass data is given as carbon stock, for the trees and the grass.The error bar for the biomass is for the total carbon produced in the biomass, so the error bar just for the aboveground biomass isnt available",LMP,Grassland,Full sun,NA,Brachiaria brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Pithecellobium saman",2,1,1,1,"1111,111111",NA,NA,NA,Costa Rica,10°28′36.8′′N,85°9′14.5′′W,10.4768888888889,-85.1540277777778,50,1500,28,NA,Cambisols,0,20,20,117,44,117,44,RCBD,4.5,Pastures which had been grazed over the previous 20 years,grassland,grassland,3,3,Figure 3,SE,t C ha-1,Done,"50,92","1,96 SE","3,39",50.92,3.39,"69,02","2,90 SE","5,02",69.02,5.02,NA,NA,YES,"0,3042269279","0,0032473199",YES,"4,526073903",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]"
304,19,304,2008,"Andrade, Hernan J.; Brook, Robert; Ibrahim, Muhammad",English,Article,10.1007/s11104-008-9600-x,http://dx.doi.org/10.1007/s11104-008-9600-x,"Error bars correspond to standard error of mean in the graphs. The samplings are made in 2005, so the SAF was 4 years old. The biomass data is given as carbon stock, for the trees and the grass.The error bar for the biomass is for the total carbon produced in the biomass, so the error bar just for the aboveground biomass isnt available",LMP,Grassland,Full sun,NA,Brachiaria brizantha,1,0,1,0,Grassland,SilvoPasture,Pasture,NA,"Brachiaria brizantha,Dalbergia retusa",2,1,1,1,"1111,111111",NA,NA,NA,Costa Rica,10°28′36.8′′N,85°9′14.5′′W,10.4768888888889,-85.1540277777778,50,1500,28,NA,Cambisols,0,20,20,117,44,117,44,RCBD,4.5,Pastures which had been grazed over the previous 20 years,grassland,grassland,3,3,Figure 3,SE,t C ha-1,Done,"50,92","1,96 SE","3,39",50.92,3.39,"60,39","3,52 SE","6,10",60.39,6.1,NA,NA,YES,"0,1706955353","0,004879112281",YES,"0,2961513948",NA,NA,NA,261,103,1962,Tropical Moist,10,20,TRUE,"(5,10]"
